timestamp,time for refresh
2020-11-04_1800,0:02:04.075966
2020-11-04_2000,0:02:11.253483
2020-11-04_2100,0:02:03.646337
2020-11-04_2200,0:02:04.303994
2020-11-04_2300,0:02:02.975682
2020-11-05_0000,0:02:03.347659
2020-11-05_0100,0:02:04.306442
2020-11-05_1200,0:02:04.786172
2020-11-05_1300,0:02:02.740522
2020-11-05_1400,0:02:02.858602
2020-11-05_1500,0:02:04.201918
2020-11-05_1600,0:02:03.485934
2020-11-05_1700,0:02:03.091814
2020-11-05_1800,0:02:03.785247
2020-11-05_1900,0:02:04.775134
2020-11-05_2000,0:02:08.025876
2020-11-05_2100,0:02:03.735675
2020-11-06_0100,0:02:04.084499
2020-11-06_0200,0:02:04.757195
2020-11-06_0300,0:02:04.268396
2020-11-06_0400,0:02:03.824488
2020-11-06_0500,0:02:04.475838
2020-11-06_0600,0:02:04.174087
2020-11-06_0700,0:02:05.627777
2020-11-06_0800,0:02:03.706270
2020-11-06_0900,0:02:06.229139
2020-11-06_1000,0:02:04.085186
2020-11-06_1100,0:02:05.280571
2020-11-06_1200,0:02:05.160574
2020-11-06_2200,0:02:04.703474
2020-11-06_2300,0:02:03.414967
2020-11-07_0000,0:02:04.450765
2020-11-07_1100,0:02:03.363632
2020-11-07_1400,0:02:04.112764
2020-11-07_1500,0:02:04.691410
2020-11-07_1600,0:02:04.156007
2020-11-07_1700,0:02:03.425452
2020-11-07_1800,0:02:04.025178
2020-11-07_1900,0:02:03.892060
2020-11-07_2000,0:02:03.665604
2020-11-07_2100,0:02:03.737747
2020-11-07_2200,0:02:04.063171
2020-11-07_2300,0:02:04.030930
2020-11-08_0000,0:02:04.064657
2020-11-08_0200,0:02:04.098798
2020-11-08_0300,0:02:05.429209
2020-11-08_0400,0:02:03.008044
2020-11-08_0500,0:02:03.910540
2020-11-08_0600,0:02:02.986287
2020-11-08_0700,0:02:03.113770
2020-11-08_0800,0:02:03.868623
2020-11-08_0900,0:02:03.191994
2020-11-08_1000,0:02:02.981871
2020-11-08_1100,0:02:03.815359
2020-11-08_1200,0:02:06.601058
2020-11-08_1300,0:02:03.832662
2020-11-08_1400,0:02:04.377796
2020-11-08_1500,0:02:05.008375
2020-11-08_1600,0:02:03.865984
2020-11-08_1700,0:02:04.975856
2020-11-08_1800,0:02:04.867893
2020-11-08_1900,0:02:03.634648
2020-11-08_2000,0:02:07.045628
2020-11-09_0200,0:02:14.531519
2020-11-09_0300,0:02:02.899952
2020-11-09_0400,0:02:03.916138
2020-11-09_0500,0:02:03.890452
2020-11-09_0600,0:02:02.844521
2020-11-09_0700,0:02:03.110495
2020-11-09_0800,0:02:04.191628
2020-11-09_0900,0:02:03.216585
2020-11-09_1000,0:02:04.020033
2020-11-09_1100,0:02:18.562647
2020-11-09_1200,0:03:03.927085
2020-11-09_1300,0:02:32.686101
2020-11-09_1400,0:02:04.738962
2020-11-09_1500,0:02:03.769922
2020-11-09_1600,0:02:03.597766
2020-11-09_1700,0:02:04.055617
2020-11-09_1800,0:02:03.959460
2020-11-09_1900,0:02:04.653455
2020-11-09_2000,0:02:03.403389
2020-11-10_1400,0:02:03.488746
2020-11-10_1500,0:02:04.329870
2020-11-10_1600,0:02:03.623937
2020-11-10_1700,0:02:04.618370
2020-11-10_1800,0:02:05.179853
2020-11-10_1900,0:02:03.392237
2020-11-10_2000,0:02:08.880364
2020-11-10_2100,0:02:03.903329
2020-11-10_2200,0:02:04.226396
2020-11-10_2300,0:02:04.891453
2020-11-11_0000,0:02:04.310628
2020-11-11_0100,0:02:03.907805
2020-11-11_0200,0:02:03.408538
2020-11-11_0300,0:02:03.747640
2020-11-11_0400,0:02:03.861263
2020-11-11_0500,0:02:03.137686
2020-11-11_0600,0:02:04.316466
2020-11-11_0700,0:02:04.027488
2020-11-11_0800,0:02:04.477624
2020-11-11_0900,0:02:04.266106
2020-11-11_1000,0:02:03.452793
2020-11-11_1100,0:02:03.867668
2020-11-11_1200,0:02:03.707353
2020-11-11_1300,0:02:04.080878
2020-11-11_1400,0:02:03.858950
2020-11-11_1500,0:02:04.424828
2020-11-11_1600,0:02:03.504650
2020-11-11_1700,0:02:03.155849
2020-11-11_1800,0:02:05.633150
2020-11-11_1900,0:02:02.807941
2020-11-11_2000,0:02:04.089272
2020-11-11_2100,0:02:03.416477
2020-11-12_0300,0:02:03.885519
2020-11-12_0400,0:02:02.644610
2020-11-12_0500,0:02:02.621375
2020-11-12_0600,0:02:05.198147
2020-11-12_0700,0:02:03.753011
2020-11-12_0800,0:02:02.748629
2020-11-12_0900,0:02:03.740271
2020-11-12_1000,0:02:03.971868
2020-11-12_1800,0:02:03.022061
2020-11-12_1900,0:02:03.228123
2020-11-12_2000,0:02:03.645235
2020-11-12_2100,0:02:04.270997
2020-11-12_2200,0:02:04.730924
2020-11-13_0100,0:02:04.533016
2020-11-13_0200,0:02:02.978497
2020-11-13_0300,0:02:03.647895
2020-11-13_0400,0:02:04.546286
2020-11-13_0500,0:02:03.665378
2020-11-13_0600,0:02:03.328734
2020-11-13_0700,0:02:04.112673
2020-11-13_0800,0:02:02.916109
2020-11-13_0900,0:02:03.528518
2020-11-13_1000,0:02:02.958037
2020-11-13_1100,0:02:03.499452
2020-11-13_1200,0:02:03.476509
2020-11-13_1300,0:02:03.521381
2020-11-13_1400,0:02:03.396939
2020-11-13_1500,0:02:03.609174
2020-11-13_1600,0:02:06.314080
2020-11-13_1700,0:02:03.659038
2020-11-13_1800,0:02:04.286240
2020-11-13_1900,0:02:05.890107
2020-11-13_2000,0:02:05.710372
2020-11-13_2100,0:02:03.608519
2020-11-13_2200,0:02:05.940607
2020-11-13_2300,0:02:05.221753
2020-11-14_0200,0:02:04.398006
2020-11-14_0300,0:02:03.318685
2020-11-14_0400,0:02:03.749036
2020-11-14_0500,0:02:03.042004
2020-11-14_0600,0:02:02.603550
2020-11-14_0700,0:02:02.845035
2020-11-14_0800,0:02:03.525211
2020-11-14_0900,0:02:03.707658
2020-11-14_1000,0:02:04.264880
2020-11-14_1100,0:02:03.197938
2020-11-14_1200,0:02:04.084842
2020-11-14_1300,0:02:04.656507
2020-11-14_1400,0:02:03.224833
2020-11-14_1500,0:02:03.592094
2020-11-14_1600,0:02:04.156412
2020-11-14_1700,0:02:02.664365
2020-11-14_1800,0:02:02.940910
2020-11-14_1900,0:02:03.192080
2020-11-14_2000,0:02:03.129201
2020-11-14_2100,0:02:03.941853
2020-11-14_2200,0:02:03.218668
2020-11-14_2300,0:02:04.410304
2020-11-15_0000,0:02:03.736396
2020-11-15_0100,0:02:05.386860
2020-11-15_0200,0:02:03.619934
2020-11-15_0300,0:02:04.371541
2020-11-15_0400,0:02:04.237111
2020-11-15_0500,0:02:02.699763
2020-11-15_0600,0:02:03.215376
2020-11-15_0700,0:02:04.321456
2020-11-15_0800,0:02:02.562212
2020-11-15_0900,0:02:04.887495
2020-11-15_1000,0:02:03.098145
2020-11-15_1100,0:02:02.953317
2020-11-15_1200,0:02:03.176764
2020-11-15_1300,0:02:03.074186
2020-11-15_1400,0:02:02.886868
2020-11-15_1500,0:02:03.783447
2020-11-16_1200,0:02:03.907882
2020-11-16_1300,0:02:08.220947
2020-11-16_1400,0:02:03.554100
2020-11-16_1500,0:02:08.639259
2020-11-16_1600,0:02:04.011843
2020-11-16_1700,0:02:03.412661
2020-11-16_1800,0:02:07.485663
2020-11-16_1900,0:02:02.571791
2020-11-16_2000,0:02:08.812533
2020-11-16_2100,0:02:04.015433
2020-11-16_2200,0:02:03.901915
2020-11-16_2300,0:02:03.641179
2020-11-17_0000,0:02:03.369910
2020-11-17_0100,0:02:03.072966
2020-11-17_0200,0:02:02.467456
2020-11-17_0300,0:02:03.444847
2020-11-17_0400,0:02:03.716325
2020-11-17_0500,0:02:03.173709
2020-11-17_0600,0:02:02.297551
2020-11-17_0700,0:02:03.393220
2020-11-17_0800,0:02:02.214250
2020-11-17_0900,0:02:02.874426
2020-11-17_1000,0:02:02.690521
2020-11-17_1100,0:02:02.985925
2020-11-17_1200,0:02:02.582930
2020-11-17_1300,0:02:03.264454
2020-11-17_1400,0:02:03.456494
2020-11-17_1500,0:02:02.836850
2020-11-17_1600,0:02:03.382991
2020-11-17_1700,0:02:02.821803
2020-11-17_1800,0:02:02.811410
2020-11-17_1900,0:02:02.858215
2020-11-17_2000,0:02:03.104939
2020-11-17_2100,0:02:02.653485
2020-11-18_1500,0:02:03.015517
2020-11-18_1600,0:02:04.936726
2020-11-18_1700,0:02:03.787102
2020-11-18_1800,0:02:03.554331
2020-11-18_1900,0:02:03.038613
2020-11-18_2000,0:02:02.749068
2020-11-18_2100,0:02:02.899467
2020-11-18_2200,0:02:02.578675
2020-11-18_2300,0:02:03.219616
2020-11-19_0000,0:02:02.919238
2020-11-19_0100,0:02:02.924656
2020-11-19_0200,0:02:03.725811
2020-11-19_0300,0:02:05.717748
2020-11-19_0400,0:02:03.752795
2020-11-19_0500,0:02:02.407498
2020-11-19_0600,0:02:04.185621
2020-11-19_0700,0:02:02.686363
2020-11-19_0800,0:02:03.245624
2020-11-19_0900,0:02:02.722879
2020-11-19_1000,0:02:03.777937
2020-11-19_1100,0:02:03.229555
2020-11-19_1200,0:02:03.684736
2020-11-19_1300,0:02:02.919318
2020-11-19_1400,0:02:03.647493
2020-11-19_1500,0:02:02.895435
2020-11-19_1600,0:02:03.769863
2020-11-19_1700,0:02:03.526854
2020-11-20_1800,0:02:02.966969
2020-11-20_1900,0:02:04.106334
2020-11-20_2000,0:02:02.939508
2020-11-20_2100,0:02:03.107292
2020-11-20_2200,0:02:03.134387
2020-11-20_2300,0:02:03.653087
2020-11-21_1100,0:02:03.958530
2020-11-21_1200,0:02:03.522003
2020-11-21_1300,0:02:03.543670
2020-11-21_1400,0:02:03.812086
2020-11-21_1500,0:02:04.546456
2020-11-21_1600,0:02:03.666892
2020-11-21_1800,0:02:03.146938
2020-11-21_1900,0:02:02.622811
2020-11-21_2000,0:02:03.444382
2020-11-21_2100,0:02:02.475139
2020-11-21_2200,0:02:02.848880
2020-11-21_2300,0:02:04.239402
2020-11-22_0000,0:02:02.283623
2020-11-22_0100,0:02:02.489027
2020-11-22_0200,0:02:03.571253
2020-11-22_0300,0:02:03.381374
2020-11-22_0500,0:02:04.311822
2020-11-22_0600,0:02:03.299283
2020-11-22_0700,0:02:02.602932
2020-11-22_0800,0:02:02.128373
2020-11-22_0900,0:02:03.119641
2020-11-22_1000,0:02:03.421012
2020-11-22_1100,0:02:02.406692
2020-11-22_1200,0:02:02.917362
2020-11-23_1300,0:02:14.283946
2020-11-23_1400,0:02:02.921195
2020-11-23_1500,0:02:03.568731
2020-11-23_1600,0:02:03.863658
2020-11-23_1700,0:02:02.501449
2020-11-23_1800,0:02:03.711353
2020-11-23_1900,0:02:02.733790
2020-11-23_2000,0:02:03.394277
2020-11-23_2100,0:02:04.128358
2020-11-24_1400,0:02:03.239840
2020-11-24_1500,0:02:07.707012
2020-11-24_1600,0:02:02.733526
2020-11-24_1700,0:02:02.954381
2020-11-24_1800,0:02:03.728931
2020-11-24_1900,0:02:03.206269
2020-11-24_2000,0:02:03.407514
2020-11-24_2100,0:02:04.478536
2020-11-24_2200,0:02:03.823193
2020-11-24_2300,0:02:03.739526
2020-11-25_0000,0:02:03.705775
2020-11-25_0100,0:02:02.903821
2020-11-25_0200,0:02:03.683492
2020-11-25_0300,0:02:03.302829
2020-11-25_0400,0:02:03.109023
2020-11-25_0500,0:02:02.225391
2020-11-25_0600,0:02:02.915854
2020-11-25_0800,0:02:02.974638
2020-11-25_0900,0:02:03.422345
2020-11-25_1000,0:02:03.060766
2020-11-25_1100,0:02:03.105480
2020-11-25_1200,0:02:04.299669
2020-11-25_1300,0:02:02.447257
2020-11-25_1400,0:02:03.649002
2020-11-25_1500,0:02:03.263561
2020-11-25_1600,0:02:04.090350
2020-11-25_1800,0:02:03.561014
2020-11-25_1900,0:02:04.233579
2020-11-27_0000,0:02:14.477134
2020-11-27_0100,0:02:09.207550
2020-11-27_0200,0:02:02.777154
2020-11-27_0300,0:02:02.738900
2020-11-27_0400,0:02:02.321154
2020-11-27_0500,0:02:03.215607
2020-11-27_0600,0:02:02.426610
2020-11-27_0700,0:02:03.394313
2020-11-27_0800,0:02:02.430092
2020-11-27_0900,0:02:03.671498
2020-11-27_1000,0:02:03.738253
2020-11-27_1100,0:02:03.377710
2020-11-27_1700,0:02:03.356680
2020-11-27_1800,0:02:05.527340
2020-11-27_1900,0:02:02.388666
2020-11-27_2000,0:02:03.370684
2020-11-28_0000,0:02:03.141180
2020-11-28_0100,0:02:03.751980
2020-11-28_0200,0:02:03.476348
2020-11-28_0300,0:02:02.703534
2020-11-28_0400,0:02:02.806460
2020-11-28_0500,0:02:02.573152
2020-11-28_0600,0:02:02.730862
2020-11-28_0700,0:02:03.623231
2020-11-28_0800,0:02:02.044466
2020-11-28_0900,0:02:03.982175
2020-11-28_1000,0:02:02.975463
2020-11-28_1100,0:02:03.359804
2020-11-28_1200,0:02:02.466226
2020-11-28_1300,0:02:03.969279
2020-11-28_1400,0:02:03.699035
2020-11-28_1500,0:02:04.111760
2020-11-28_1600,0:02:03.402399
2020-11-28_1700,0:02:03.728489
2020-11-28_1800,0:02:03.534996
2020-11-28_1900,0:02:03.762407
2020-11-28_2000,0:02:04.160288
2020-11-28_2100,0:02:03.408258
2020-11-28_2200,0:02:03.546719
2020-11-28_2300,0:02:03.296885
2020-11-29_0000,0:02:02.889634
2020-11-29_0100,0:02:02.401737
2020-11-29_0200,0:02:03.505549
2020-11-29_0300,0:02:04.558713
2020-11-29_0400,0:02:03.597161
2020-11-29_0500,0:02:02.467285
2020-11-29_0600,0:02:04.149235
2020-11-29_0700,0:02:04.412581
2020-11-29_0800,0:02:02.846143
2020-11-29_0900,0:02:03.520559
2020-11-29_1000,0:02:03.624662
2020-11-29_1100,0:02:03.194011
2020-11-29_1200,0:02:03.627083
2020-11-29_1300,0:02:04.109662
2020-11-29_1400,0:02:04.244613
2020-11-29_1500,0:02:03.875629
2020-11-29_1600,0:02:02.921367
2020-11-30_1300,0:02:02.711972
2020-11-30_1400,0:02:03.147906
2020-11-30_1500,0:02:03.685796
2020-11-30_1600,0:02:03.514749
2020-11-30_1700,0:02:02.251566
2020-11-30_1800,0:02:03.562720
2020-11-30_1900,0:02:02.667234
2020-11-30_2000,0:02:03.030386
2020-12-01_1500,0:02:04.925751
2020-12-01_1600,0:02:03.833314
2020-12-01_1700,0:02:02.888775
2020-12-01_1800,0:02:03.716664
2020-12-01_1900,0:02:03.654210
2020-12-01_2000,0:02:03.678235
2020-12-02_1300,0:02:06.443747
2020-12-02_1400,0:02:03.361922
2020-12-02_1500,0:02:02.638313
2020-12-02_1600,0:02:02.802030
2020-12-02_1700,0:02:03.698181
2020-12-02_1800,0:02:02.824492
2020-12-02_1900,0:02:03.521822
2020-12-02_2000,0:02:02.662977
2020-12-02_2100,0:02:03.516379
2020-12-02_2200,0:02:03.941043
2020-12-02_2300,0:02:02.574285
2020-12-03_0000,0:02:03.738145
2020-12-03_0100,0:02:04.336109
2020-12-03_0200,0:02:02.721572
2020-12-03_0300,0:02:02.709261
2020-12-03_0400,0:02:03.231811
2020-12-03_0500,0:02:03.283804
2020-12-03_0600,0:02:02.089652
2020-12-03_0700,0:02:02.955890
2020-12-03_0800,0:02:02.971600
2020-12-03_0900,0:02:03.965961
2020-12-03_1000,0:02:02.714975
2020-12-03_1100,0:02:02.462003
2020-12-03_1200,0:02:03.877954
2020-12-03_1300,0:02:02.658371
2020-12-03_1400,0:02:03.059926
2020-12-03_1500,0:02:06.693009
2020-12-03_1600,0:02:02.826350
2020-12-03_1700,0:02:02.552203
2020-12-03_1800,0:02:03.038684
2020-12-03_1900,0:02:02.807308
2020-12-03_2000,0:02:03.417676
2020-12-03_2100,0:02:03.666354
2020-12-03_2200,0:02:03.298532
2020-12-03_2300,0:02:03.370365
2020-12-04_0000,0:02:02.322696
2020-12-04_1700,0:02:02.952911
2020-12-04_1800,0:02:03.999104
2020-12-04_1900,0:02:02.659629
2020-12-04_2000,0:02:04.719349
2020-12-05_0000,0:02:02.485468
2020-12-05_0100,0:02:02.748662
2020-12-05_0200,0:02:03.988001
2020-12-05_1500,0:02:02.978128
2020-12-05_1600,0:02:09.743697
2020-12-05_1700,0:02:09.219700
2020-12-05_1800,0:02:18.714496
2020-12-05_1900,0:02:07.864982
2020-12-05_2000,0:02:08.301489
2020-12-05_2100,0:02:08.292124
2020-12-05_2200,0:02:03.720772
2020-12-05_2300,0:02:03.820781
2020-12-06_0000,0:02:07.748700
2020-12-06_0100,0:02:02.528046
2020-12-06_0200,0:02:02.729662
2020-12-06_1400,0:02:07.532029
2020-12-06_1500,0:02:02.746194
2020-12-06_1600,0:02:03.850391
2020-12-06_1700,0:02:07.798964
2020-12-06_1800,0:02:07.382456
2020-12-06_1900,0:02:07.469108
2020-12-06_2000,0:02:07.745161
2020-12-06_2100,0:02:06.897651
2020-12-06_2200,0:02:03.298673
2020-12-06_2300,0:02:03.410277
2020-12-08_0100,0:02:02.719050
2020-12-08_0200,0:02:03.526651
2020-12-08_0300,0:02:04.125364
2020-12-08_0400,0:02:02.983096
2020-12-08_0500,0:02:04.189542
2020-12-08_0600,0:02:02.649538
2020-12-08_0700,0:02:03.190588
2020-12-08_0800,0:02:03.016863
2020-12-08_0900,0:02:03.018605
2020-12-08_1000,0:02:03.022969
2020-12-08_1100,0:02:03.958091
2020-12-08_1200,0:02:02.729170
2020-12-08_1300,0:02:02.430131
2020-12-08_1400,0:02:03.406440
2020-12-08_1500,0:02:03.434190
2020-12-08_1600,0:02:02.347514
2020-12-08_1700,0:02:03.030304
2020-12-08_1800,0:02:02.437633
2020-12-08_1900,0:02:03.128113
2020-12-08_2000,0:02:03.576594
2020-12-08_2100,0:02:03.682525
2020-12-08_2200,0:02:03.265452
2020-12-08_2300,0:02:02.230315
2020-12-09_0000,0:02:02.533282
2020-12-09_0100,0:02:02.274893
2020-12-09_0300,0:02:02.784407
2020-12-09_0400,0:02:02.603078
2020-12-09_0500,0:02:02.033101
2020-12-09_0600,0:02:02.210645
2020-12-09_0700,0:02:02.245193
2020-12-09_0800,0:02:02.170599
2020-12-09_0900,0:02:03.041572
2020-12-09_1000,0:02:02.823167
2020-12-10_0100,0:02:13.089231
2020-12-10_0200,0:02:03.401193
2020-12-10_1000,0:02:02.514568
2020-12-10_1100,0:02:04.067856
2020-12-10_1200,0:02:03.672056
2020-12-10_1300,0:02:03.253074
2020-12-10_1400,0:02:02.612392
2020-12-10_1500,0:02:03.531472
2020-12-10_1600,0:02:04.221751
2020-12-10_1700,0:02:02.795780
2020-12-10_1800,0:02:02.943207
2020-12-10_1900,0:02:03.799729
2020-12-10_2000,0:02:03.807114
2020-12-10_2100,0:02:03.631545
2020-12-10_2300,0:02:04.715062
2020-12-11_0000,0:02:02.800323
2020-12-11_1300,0:02:04.815433
2020-12-11_1400,0:02:03.552298
2020-12-11_1500,0:02:05.890276
2020-12-11_1600,0:02:09.254999
2020-12-11_1700,0:02:03.103425
2020-12-11_1900,0:02:03.222197
2020-12-11_2000,0:02:03.366486
2020-12-11_2100,0:02:02.517713
2020-12-14_1800,0:02:11.659845
2020-12-14_1900,0:02:03.231238
2020-12-14_2000,0:02:03.518757
2020-12-14_2100,0:02:02.738613
2020-12-14_2200,0:02:05.122850
2020-12-14_2300,0:02:04.754856
2020-12-15_0000,0:02:03.555837
2020-12-15_0100,0:02:02.678465
2020-12-15_0200,0:02:03.801452
2020-12-15_0300,0:02:02.735360
2020-12-15_0400,0:02:04.359632
2020-12-15_0500,0:02:02.220892
2020-12-15_0600,0:02:03.525964
2020-12-15_0700,0:02:02.984268
2020-12-15_0800,0:02:02.802504
2020-12-15_0900,0:02:03.135215
2020-12-15_1000,0:02:04.122291
2020-12-15_1100,0:02:03.299319
2020-12-15_1200,0:02:02.796570
2020-12-15_1300,0:02:02.709045
2020-12-15_1400,0:02:02.759697
2020-12-15_1500,0:02:02.946330
2020-12-15_1600,0:02:04.607785
2020-12-15_1700,0:02:06.065774
2020-12-15_1800,0:02:02.538357
2020-12-15_1900,0:02:03.319662
2020-12-15_2000,0:02:02.435505
2020-12-15_2100,0:02:03.700005
2020-12-15_2200,0:02:02.613332
2020-12-15_2300,0:02:03.758784
2020-12-16_0300,0:02:04.595766
2020-12-16_0400,0:02:02.692006
2020-12-16_0500,0:02:03.313320
2020-12-16_0600,0:02:03.467320
2020-12-16_0700,0:02:04.928601
2020-12-16_0800,0:02:02.169673
2020-12-16_0900,0:02:02.897560
2020-12-16_1000,0:02:03.947681
2020-12-16_1100,0:02:02.848776
2020-12-16_1200,0:02:02.643706
2020-12-16_1300,0:02:02.929855
2020-12-16_1400,0:02:03.061081
2020-12-16_1500,0:02:03.197742
2020-12-16_1600,0:02:03.630001
2020-12-16_1700,0:02:03.671433
2020-12-16_1800,0:02:04.290830
2020-12-16_1900,0:02:03.586686
2020-12-16_2000,0:02:03.400759
2020-12-16_2100,0:02:02.834791
2020-12-16_2200,0:02:03.489803
2020-12-16_2300,0:02:02.964047
2020-12-17_0000,0:02:03.774168
2020-12-17_0100,0:02:02.744905
2020-12-17_0200,0:02:02.677186
2020-12-17_0300,0:02:03.518742
2020-12-17_0400,0:02:02.556294
2020-12-17_0500,0:02:02.665840
2020-12-17_0600,0:02:02.744799
2020-12-17_0700,0:02:03.460109
2020-12-17_0800,0:02:03.409961
2020-12-17_0900,0:02:04.175333
2020-12-17_1000,0:02:03.203065
2020-12-17_1100,0:02:03.040054
2020-12-17_1200,0:02:03.850763
2020-12-17_1300,0:02:04.954898
2020-12-17_1400,0:02:03.611090
2020-12-17_1500,0:02:04.098537
2020-12-17_1600,0:02:03.687334
2020-12-17_1700,0:02:04.232323
2020-12-17_1800,0:02:02.869212
2020-12-17_1900,0:02:04.039804
2020-12-17_2000,0:02:03.443013
2020-12-17_2100,0:02:02.514089
2020-12-17_2200,0:02:03.869817
2020-12-17_2300,0:02:04.198885
2020-12-18_0400,0:02:02.179687
2020-12-18_0500,0:02:02.296315
2020-12-18_0600,0:02:02.671852
2020-12-18_0700,0:02:02.194429
2020-12-18_0800,0:02:02.820813
2020-12-18_0900,0:02:04.529141
2020-12-18_1000,0:02:03.501974
2020-12-18_1100,0:02:02.562031
2020-12-18_1200,0:02:03.485831
2020-12-18_1300,0:02:04.261632
2020-12-18_1400,0:02:03.339165
2020-12-18_1500,0:02:03.669868
2020-12-18_1600,0:02:02.593841
2020-12-18_1700,0:02:02.720581
2020-12-18_1800,0:02:04.051009
2020-12-18_1900,0:02:03.499499
2020-12-18_2000,0:02:03.063284
2020-12-19_0100,0:02:04.100170
2020-12-19_0200,0:02:03.417131
2020-12-19_0300,0:02:02.662379
2020-12-19_0400,0:02:03.414438
2020-12-19_0500,0:02:03.464805
2020-12-19_0600,0:02:02.184218
2020-12-19_0700,0:02:02.665786
2020-12-19_0800,0:02:03.469719
2020-12-19_0900,0:02:03.290509
2020-12-19_1000,0:02:03.443950
2020-12-19_1100,0:02:02.309169
2020-12-19_1200,0:02:03.467450
2020-12-19_1300,0:02:02.488091
2020-12-19_1600,0:02:04.134270
2020-12-19_1700,0:02:03.582947
2020-12-19_1800,0:02:02.973079
2020-12-19_1900,0:02:03.791182
2020-12-19_2000,0:02:02.445582
2020-12-19_2100,0:02:04.188743
2020-12-19_2200,0:02:03.588818
2020-12-19_2300,0:02:02.326964
2020-12-20_0000,0:02:03.583062
2020-12-20_0100,0:02:03.546244
2020-12-20_0200,0:02:03.598933
2020-12-20_0300,0:02:02.321102
2020-12-20_0400,0:02:03.164050
2020-12-20_0500,0:02:02.728689
2020-12-20_0600,0:02:02.893490
2020-12-20_0700,0:02:02.377809
2020-12-20_0800,0:02:02.711352
2020-12-20_0900,0:02:03.329627
2020-12-20_1000,0:02:02.547000
2020-12-20_1100,0:02:02.627796
2020-12-20_1200,0:02:03.132202
2020-12-20_1300,0:02:02.535095
2020-12-20_1400,0:02:03.209659
2020-12-20_1500,0:02:02.670772
2020-12-20_1600,0:02:03.168101
2020-12-20_1700,0:02:03.082236
2020-12-20_1800,0:02:04.476296
2020-12-20_1900,0:02:04.871849
2020-12-20_2000,0:02:04.828861
2020-12-20_2100,0:02:03.898995
2020-12-20_2200,0:02:03.165069
2020-12-20_2300,0:02:03.381880
2020-12-21_0000,0:02:03.720036
2020-12-21_0100,0:02:03.751730
2020-12-21_0200,0:02:02.872241
2020-12-21_0300,0:02:03.098165
2020-12-21_0400,0:02:07.230481
2020-12-21_0500,0:02:03.215175
2020-12-21_0600,0:02:02.432429
2020-12-21_0700,0:02:03.149260
2020-12-21_0800,0:02:02.469688
2020-12-21_0900,0:02:03.625042
2020-12-21_1000,0:02:03.596423
2020-12-21_1100,0:02:03.005508
2020-12-21_1200,0:02:02.918153
2020-12-21_1300,0:02:03.584636
2020-12-21_1400,0:02:03.749502
2020-12-21_1500,0:02:03.536299
2020-12-21_1600,0:02:04.056201
2020-12-21_1700,0:02:03.873997
2020-12-21_1800,0:02:03.122790
2020-12-21_1900,0:02:02.870115
2020-12-21_2000,0:02:03.453574
2020-12-21_2100,0:02:03.185931
2020-12-21_2200,0:02:03.806376
2020-12-21_2300,0:02:04.748714
2020-12-22_0000,0:02:03.267263
2020-12-22_0100,0:02:03.456507
2020-12-22_1700,0:02:02.842803
2020-12-22_1800,0:02:03.595798
2020-12-22_1900,0:02:03.401584
2020-12-22_2000,0:02:02.659884
2020-12-23_2300,0:02:04.425192
2020-12-24_0000,0:02:07.797453
2020-12-24_0100,0:02:02.417601
2020-12-24_0200,0:02:03.071862
2020-12-24_0300,0:02:02.614587
2020-12-24_0400,0:02:02.687145
2020-12-24_0500,0:02:03.329344
2020-12-24_0600,0:02:03.658616
2020-12-24_0700,0:02:02.565847
2020-12-24_0800,0:02:02.632849
2020-12-24_0900,0:02:02.819497
2020-12-24_1000,0:02:03.646108
2020-12-24_1100,0:02:03.098668
2020-12-24_1200,0:02:03.237116
2020-12-24_1300,0:02:03.489671
2020-12-25_0200,0:02:02.962814
2020-12-25_0300,0:02:03.136615
2020-12-25_0400,0:02:02.848837
2020-12-25_0500,0:02:03.186299
2020-12-25_0600,0:02:04.903898
2020-12-25_0700,0:02:03.807112
2020-12-25_0800,0:02:04.247018
2020-12-25_0900,0:02:04.523131
2020-12-25_1000,0:02:03.544798
2020-12-25_1100,0:02:04.019405
2020-12-25_1200,0:02:04.312239
2020-12-25_1300,0:02:04.152513
2020-12-25_1400,0:02:04.810723
2020-12-26_0000,0:02:03.367148
2020-12-26_0100,0:02:02.619475
2020-12-26_0200,0:02:02.489801
2020-12-26_0300,0:02:03.156266
2020-12-26_0400,0:02:02.864427
2020-12-26_0500,0:02:03.539008
2020-12-26_0600,0:02:03.456428
2020-12-26_0700,0:02:02.790617
2020-12-26_0800,0:02:02.809374
2020-12-26_0900,0:02:02.611084
2020-12-26_1000,0:02:03.061235
2020-12-26_1100,0:02:03.618542
2020-12-26_1300,0:02:03.453280
2020-12-27_0000,0:02:04.065303
2020-12-27_0100,0:02:02.220768
2020-12-27_0200,0:02:02.219886
2020-12-27_0300,0:02:03.251938
2020-12-27_0400,0:02:03.642705
2020-12-27_0500,0:02:01.964026
2020-12-27_0600,0:02:02.865105
2020-12-27_0700,0:02:02.890587
2020-12-27_0800,0:02:03.174819
2020-12-27_0900,0:02:02.940728
2020-12-27_1000,0:02:03.165916
2020-12-27_1100,0:02:03.687998
2020-12-27_1200,0:02:02.939344
2020-12-27_1300,0:02:03.570657
2020-12-27_1400,0:02:03.623909
2020-12-27_1500,0:02:03.393417
2020-12-27_1600,0:02:02.906155
2020-12-27_1700,0:02:03.691850
2020-12-27_1800,0:02:03.724352
